Original_ID,SMILES,standard_value,standard_units,relation,Activity_uM,Filter_Status,Source,Activity_Type
CHEMBL5564876,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1/N=N\c1ccccc1-c1ccccc1,914.3,nM,=,0.9143,PASS,ChEMBL,IC50
CHEMBL5568326,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1/N=N\c1ccc(Cl)cc1F,25.86,nM,=,0.02586,PASS,ChEMBL,IC50
CHEMBL5562222,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1/N=N\c1ccc(Cl)cc1Cl,20.36,nM,=,0.02036,PASS,ChEMBL,IC50
CHEMBL5560636,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1/N=N\c1ccc(F)cc1Cl,10.52,nM,=,0.01052,PASS,ChEMBL,IC50
CHEMBL5568332,COc1ncc(-c2cc(OC3CCOCC3)c3ncnc(C)c3c2)cc1/N=N\c1ccc(F)cc1Br,10.16,nM,=,0.01016,PASS,ChEMBL,IC50
CHEMBL5555367,N[C@H]1CCN(c2ccnc3ccc(-c4ccc(C(F)(F)F)nc4)nc23)C1,5200.0,nM,=,5.2,PASS,ChEMBL,IC50
CHEMBL5561481,FC(F)(F)c1ccc(-c2ccc3nccc(N[C@@H]4CCNC4)c3n2)cn1,8900.0,nM,=,8.9,PASS,ChEMBL,IC50
CHEMBL5558804,FC(F)(F)c1ccc(-c2ccc3nccc(NC4CCNCC4)c3n2)cn1,3600.0,nM,=,3.6,PASS,ChEMBL,IC50
CHEMBL2041980,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,7800.0,nM,=,7.8,PASS,ChEMBL,IC50
CHEMBL5549943,C[C@@H]1COCCN1c1nc(-c2ccnc3[nH]ccc23)nc2c1ccn2S(C)(=O)=O,2059.0,nM,=,2.059,PASS,ChEMBL,IC50
CHEMBL3960662,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,630.96,nM,=,0.6309600000000001,PASS,ChEMBL,IC50
CHEMBL5575600,COCc1ccc(-c2ccc3ncc4c(c3c2)n([C@@H]2CCOCC2(C)C)c(=O)n4C)cn1,5011.87,nM,<,5.01187,PASS,ChEMBL,IC50
CHEMBL5555756,CC(C)n1c(=O)n(C)c2cnc3ccc(-c4ccc(N5CC[C@@H](N(C)C)C5)nc4)cc3c21,316.23,nM,=,0.31623,PASS,ChEMBL,IC50
CHEMBL5572255,CO[C@H]1C[C@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,1995.26,nM,=,1.99526,PASS,ChEMBL,IC50
CHEMBL1241674,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,2000.0,nM,=,2.0,PASS,ChEMBL,IC50
CHEMBL573339,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,2.0,nM,=,0.002,PASS,ChEMBL,IC50
CHEMBL5570690,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(N)nc12,17.0,nM,=,0.017,PASS,ChEMBL,IC50
CHEMBL1236962,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.019,nM,=,1.9e-05,PASS,ChEMBL,IC50
CHEMBL3622533,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,19.0,nM,=,0.019,PASS,ChEMBL,IC50
CHEMBL5565411,O=C1NC(=O)C(Cc2ccc3nccc(-c4ccncc4)c3c2)S1,2.0,nM,=,0.002,PASS,ChEMBL,IC50
CHEMBL1234114,c1cc(-c2ccnc3ccc(-c4cnc5[nH]ncc5c4)cc23)ccn1,7.0,nM,=,0.007,PASS,ChEMBL,IC50
CHEMBL5571102,Nc1ncc(-c2ccc3nccc(-c4ccncc4)c3c2)cc1S(N)(=O)=O,10.0,nM,=,0.01,PASS,ChEMBL,IC50
CHEMBL5562761,O=S(=O)(Nc1cncc(-c2ccc3nccc(-c4ccncc4)c3c2)c1)c1ccccc1F,0.1,nM,=,0.0001,PASS,ChEMBL,IC50
CHEMBL1236962,COc1ncc(-c2ccc3nccc(-c4ccnnc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.04,nM,=,4e-05,PASS,ChEMBL,IC50
CHEMBL5562535,COc1ccc(-c2cc(OCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,90.5,nM,=,0.0905,PASS,ChEMBL,IC50
CHEMBL5572117,COc1ccc(-c2cc(OCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,47.5,nM,=,0.0475,PASS,ChEMBL,IC50
CHEMBL5564987,COc1ccc(-c2cc(OCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,72.5,nM,=,0.0725,PASS,ChEMBL,IC50
CHEMBL5575122,COc1ccc(-c2cc(OCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,76.0,nM,=,0.076,PASS,ChEMBL,IC50
CHEMBL5570265,COc1ccc(-c2cc(OCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,126.0,nM,=,0.126,PASS,ChEMBL,IC50
CHEMBL5571672,COc1ccc(-c2cc(OCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,369.0,nM,=,0.369,PASS,ChEMBL,IC50
CHEMBL5563957,COc1ccc(-c2cc(OCCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cn1,705.0,nM,=,0.705,PASS,ChEMBL,IC50
CHEMBL5591487,COc1ncc(-c2cc(OCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,28.0,nM,=,0.028,PASS,ChEMBL,IC50
CHEMBL5574499,COc1ncc(-c2cc(OCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,53.0,nM,=,0.053,PASS,ChEMBL,IC50
CHEMBL5569303,COc1ncc(-c2cc(OCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,32.0,nM,=,0.032,PASS,ChEMBL,IC50
CHEMBL5595751,COc1ncc(-c2cc(OCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,58.0,nM,=,0.058,PASS,ChEMBL,IC50
CHEMBL5570427,COc1ncc(-c2cc(OCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,106.0,nM,=,0.106,PASS,ChEMBL,IC50
CHEMBL5572633,COc1ncc(-c2cc(OCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,261.0,nM,=,0.261,PASS,ChEMBL,IC50
CHEMBL5583643,COc1ncc(-c2cc(OCCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1F,603.0,nM,=,0.603,PASS,ChEMBL,IC50
CHEMBL5569507,COc1ncc(-c2cc(OCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.23,nM,=,0.00023,PASS,ChEMBL,IC50
CHEMBL5569757,COc1ncc(-c2cc(OCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.2,nM,=,0.0002,PASS,ChEMBL,IC50
CHEMBL5569920,COc1ncc(-c2cc(OCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.21,nM,=,0.00020999999999999998,PASS,ChEMBL,IC50
CHEMBL5569425,COc1ncc(-c2cc(OCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.23,nM,=,0.00023,PASS,ChEMBL,IC50
CHEMBL5574871,COc1ncc(-c2cc(OCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.28,nM,=,0.00028000000000000003,PASS,ChEMBL,IC50
CHEMBL5569221,COc1ncc(-c2cc(OCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.39,nM,=,0.00039,PASS,ChEMBL,IC50
CHEMBL5568791,COc1ncc(-c2cc(OCCCCCCCCCC(=O)Nc3ccccc3N)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.4,nM,=,0.0004,PASS,ChEMBL,IC50
CHEMBL4536105,COc1ncc(-c2cc(OCCCCCCC(=O)NO)c3ncnc(C)c3c2)cc1F,42.0,nM,=,0.042,PASS,ChEMBL,IC50
CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,6.1,nM,=,0.0060999999999999995,PASS,ChEMBL,IC50
CHEMBL5571499,COc1ccc(-c2cc(OCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cn1,149.0,nM,=,0.149,PASS,ChEMBL,IC50
CHEMBL5572268,COc1ncc(-c2cc(OCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1F,114.0,nM,=,0.114,PASS,ChEMBL,IC50
CHEMBL5571753,COc1ncc(-c2cc(OCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.46,nM,=,0.00046,PASS,ChEMBL,IC50
CHEMBL5571617,COc1ccc(-c2cc(OCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cn1,67.0,nM,=,0.067,PASS,ChEMBL,IC50
CHEMBL5569630,COc1ncc(-c2cc(OCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1F,56.0,nM,=,0.056,PASS,ChEMBL,IC50
CHEMBL5590999,COc1ncc(-c2cc(OCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.25,nM,=,0.00025,PASS,ChEMBL,IC50
CHEMBL5570626,COc1ccc(-c2cc(OCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cn1,145.0,nM,=,0.145,PASS,ChEMBL,IC50
CHEMBL5572480,COc1ncc(-c2cc(OCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1F,166.0,nM,=,0.166,PASS,ChEMBL,IC50
CHEMBL5570737,COc1ncc(-c2cc(OCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.58,nM,=,0.00058,PASS,ChEMBL,IC50
CHEMBL5574185,COc1ccc(-c2cc(OCCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cn1,199.0,nM,=,0.199,PASS,ChEMBL,IC50
CHEMBL5589731,COc1ncc(-c2cc(OCCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1F,178.0,nM,=,0.178,PASS,ChEMBL,IC50
CHEMBL5592140,COc1ncc(-c2cc(OCCCc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.26,nM,=,0.00026000000000000003,PASS,ChEMBL,IC50
CHEMBL5572364,COc1ccc(-c2cc(OCCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cn1,454.0,nM,=,0.454,PASS,ChEMBL,IC50
CHEMBL5563440,COc1ncc(-c2cc(OCCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1F,241.0,nM,=,0.241,PASS,ChEMBL,IC50
CHEMBL5573240,COc1ncc(-c2cc(OCCCOc3ccc(C(=O)Nc4ccccc4N)cc3)c3ncnc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.39,nM,=,0.00039,PASS,ChEMBL,IC50
CHEMBL5575698,Cc1nn(C(C)c2nn(-c3cccnc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL5564666,CCC(c1nn(-c2cccnc2)c2cc(Cl)ccc12)n1nc(C)c2c(N)ncnc21,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL5572604,Cc1nn(C(C)c2nn(-c3cccc(C(N)=O)c3)c3cc(Cl)ccc23)c2ncnc(N)c12,8372.0,nM,=,8.372,PASS,ChEMBL,IC50
CHEMBL5573542,CNC(=O)c1cccc(-n2nc(C(C)n3nc(C)c4c(N)ncnc43)c3ccc(Cl)cc32)c1,6255.0,nM,=,6.255,PASS,ChEMBL,IC50
CHEMBL5591533,Cc1nn(C(C)c2nn(-c3cccc(S(C)(=O)=O)c3)c3cc(Cl)ccc23)c2ncnc(N)c12,7612.0,nM,=,7.612,PASS,ChEMBL,IC50
CHEMBL5572663,Cc1nn(C(C)c2nn(-c3ccc(C(N)=O)cc3)c3cc(Cl)ccc23)c2ncnc(N)c12,6837.0,nM,=,6.837,PASS,ChEMBL,IC50
CHEMBL5569437,Cc1nn(C(C)c2nn(-c3ccc(S(C)(=O)=O)cc3)c3cc(Cl)ccc23)c2ncnc(N)c12,9494.0,nM,=,9.494,PASS,ChEMBL,IC50
CHEMBL5567502,Cc1nn(C(C)c2nn(-c3ccncc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL5584090,CCc1nn(C(C)c2nn(-c3cccnc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL5567005,CCc1nn(C(C)c2nn(-c3ccncc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL2216870,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,636.0,nM,=,0.636,PASS,ChEMBL,IC50
CHEMBL5564072,Cc1nn([C@@H](C)c2nn(-c3ccncc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL5568762,Cc1nn([C@H](C)c2nn(-c3ccncc3)c3cc(Cl)ccc23)c2ncnc(N)c12,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL592445,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,6.0,nM,=,0.006,PASS,ChEMBL,IC50
CHEMBL5572006,CC(C)(C)OC(=O)N1Cc2cc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)ccc2C1=O,256.1,nM,=,0.25610000000000005,PASS,ChEMBL,IC50
CHEMBL5574430,CC(C)(C)OC(=O)N1Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2C1=O,232.3,nM,=,0.2323,PASS,ChEMBL,IC50
CHEMBL5575995,CC(C)(C)OC(=O)N1C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2C1=O,378.6,nM,=,0.37860000000000005,PASS,ChEMBL,IC50
CHEMBL5567165,CC(C)(C)OC(=O)N1Cc2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2C1,112.3,nM,=,0.1123,PASS,ChEMBL,IC50
CHEMBL5573982,CN1Cc2cc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)ccc2C1=O,21.8,nM,=,0.0218,PASS,ChEMBL,IC50
CHEMBL5576014,CN(C)CCN1Cc2cc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)ccc2C1=O,246.0,nM,=,0.246,PASS,ChEMBL,IC50
CHEMBL5568982,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)COC2=O,45.4,nM,=,0.045399999999999996,PASS,ChEMBL,IC50
CHEMBL5575213,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)C(=O)OC2,38.4,nM,=,0.0384,PASS,ChEMBL,IC50
CHEMBL5570389,CC1OC(=O)c2cc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)ccc21,45.4,nM,=,0.045399999999999996,PASS,ChEMBL,IC50
CHEMBL5573179,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)CNC2=O,15.2,nM,=,0.0152,PASS,ChEMBL,IC50
CHEMBL5572519,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)C(=O)NC2,12.1,nM,=,0.0121,PASS,ChEMBL,IC50
CHEMBL5566351,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)C(=O)NC2=O,75.4,nM,=,0.07540000000000001,PASS,ChEMBL,IC50
CHEMBL5566586,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1)Nc1ccc2c(c1)CNC2,10.3,nM,=,0.0103,PASS,ChEMBL,IC50
CHEMBL5573450,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc4c(c3)COC4=O)cc2)nc(N2CCOCC2)n1,163.0,nM,=,0.163,PASS,ChEMBL,IC50
CHEMBL5594441,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCO[C@@H](CO)C3)n2)cc1)Nc1ccc2c(c1)COC2=O,64.0,nM,=,0.064,PASS,ChEMBL,IC50
CHEMBL5568655,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCO[C@H](CO)C3)n2)cc1)Nc1ccc2c(c1)COC2=O,44.0,nM,=,0.044,PASS,ChEMBL,IC50
CHEMBL5568986,O=C(Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc2c(c1)COC2=O,354.0,nM,=,0.354,PASS,ChEMBL,IC50
CHEMBL5564044,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc2c(c1)COC2=O,10000.0,nM,>,10.0,PASS,ChEMBL,IC50
CHEMBL3618245,COc1ncc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cc1F,11.0,nM,=,0.011,PASS,ChEMBL,IC50
CHEMBL5591652,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cn[nH]c3)cc1-2)C(N)=O,84.6,nM,=,0.0846,PASS,ChEMBL,IC50
CHEMBL5594974,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc[nH]n3)cc1-2)C(N)=O,15.1,nM,=,0.015099999999999999,PASS,ChEMBL,IC50
CHEMBL5594658,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3ncnn3C)cc1-2)C(N)=O,16.8,nM,=,0.016800000000000002,PASS,ChEMBL,IC50
CHEMBL5592645,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3ccncc3)cc1-2)C(N)=O,33.6,nM,=,0.033600000000000005,PASS,ChEMBL,IC50
CHEMBL5594713,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3ccncn3)cc1-2)C(N)=O,5.9,nM,=,0.005900000000000001,PASS,ChEMBL,IC50
CHEMBL5592270,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3ncccn3)cc1-2)C(N)=O,18.5,nM,=,0.0185,PASS,ChEMBL,IC50
CHEMBL5591955,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cnccn3)cc1-2)C(N)=O,82.3,nM,=,0.0823,PASS,ChEMBL,IC50
CHEMBL5592974,Cc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,2.9,nM,=,0.0029,PASS,ChEMBL,IC50
CHEMBL5593815,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(C(F)(F)F)ncn3)cc1-2)C(N)=O,40.9,nM,=,0.0409,PASS,ChEMBL,IC50
CHEMBL5590773,COc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,8.8,nM,=,0.0088,PASS,ChEMBL,IC50
CHEMBL5591714,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(N)ncn3)cc1-2)C(N)=O,0.8,nM,=,0.0008,PASS,ChEMBL,IC50
CHEMBL5594186,CNc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,3.2,nM,=,0.0032,PASS,ChEMBL,IC50
CHEMBL5594420,CCNc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,0.4,nM,=,0.0004,PASS,ChEMBL,IC50
CHEMBL5590461,CCCNc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,11.1,nM,=,0.0111,PASS,ChEMBL,IC50
CHEMBL5583894,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(NC4CC4)ncn3)cc1-2)C(N)=O,0.5,nM,=,0.0005,PASS,ChEMBL,IC50
CHEMBL5593366,CC(C)Nc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,3.7,nM,=,0.0037,PASS,ChEMBL,IC50
CHEMBL5595173,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(NC(C)(C)C)ncn3)cc1-2)C(N)=O,32.3,nM,=,0.032299999999999995,PASS,ChEMBL,IC50
CHEMBL5589936,CC(C)CNc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,28.0,nM,=,0.028,PASS,ChEMBL,IC50
CHEMBL5594875,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(N(C)C)ncn3)cc1-2)C(N)=O,0.6,nM,=,0.0006,PASS,ChEMBL,IC50
CHEMBL5595147,CCN(CC)c1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,413.8,nM,=,0.4138,PASS,ChEMBL,IC50
CHEMBL5593205,CCN(C)c1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,22.4,nM,=,0.0224,PASS,ChEMBL,IC50
CHEMBL5593477,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(N4CCCCC4)ncn3)cc1-2)C(N)=O,656.2,nM,=,0.6562,PASS,ChEMBL,IC50
CHEMBL5594592,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(N4CCOCC4)ncn3)cc1-2)C(N)=O,278.0,nM,=,0.278,PASS,ChEMBL,IC50
CHEMBL5593577,C[C@H](Oc1ccc2c(c1)OCc1ccc(-c3cc(NCCN(C)C)ncn3)cc1-2)C(N)=O,1000.0,nM,>,1.0,PASS,ChEMBL,IC50
CHEMBL5591392,COCCNc1cc(-c2ccc3c(c2)-c2ccc(O[C@@H](C)C(N)=O)cc2OC3)ncn1,161.5,nM,=,0.1615,PASS,ChEMBL,IC50
CHEMBL2396661,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,1.7,nM,=,0.0017,PASS,ChEMBL,IC50
CHEMBL5594963,O=C(O)COc1ccc2c(c1)oc(=O)c1ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc12,18.9,nM,=,0.0189,PASS,ChEMBL,IC50
CHEMBL601719,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,11.0,nM,=,0.011,PASS,ChEMBL,IC50
CHEMBL4213353,COc1ncc(-c2ccc3ncc(C(=O)NCCN4CCOCC4)n3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,0.5,nM,=,0.0005,PASS,ChEMBL,IC50
CHEMBL4159350,CN1CCN(CCC(=O)Nc2ccc3c(c2)Sc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)CC1,3.0,nM,=,0.003,PASS,ChEMBL,IC50
CHEMBL4792737,COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,5.0,nM,=,0.005,PASS,ChEMBL,IC50
CHEMBL5596626,Cn1c(=O)n(C(C)(C)C#N)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,4.0,nM,=,0.004,PASS,ChEMBL,IC50
CHEMBL5597159,COc1cc(-c2ccn3nc(N)c(-c4cnn(C)c4)c3n2)cnc1OC,4.2,nM,=,0.004200000000000001,PASS,ChEMBL,IC50
CHEMBL5598183,CCn1cc(-c2c(N)nn3ccc(-c4cnc(OC)c(OC)c4)nc23)cn1,3.71,nM,=,0.0037099999999999998,PASS,ChEMBL,IC50
CHEMBL5590113,COc1cc(-c2ccn3nc(N)c(-c4cnn(C(C)C)c4)c3n2)cnc1OC,3.8,nM,=,0.0038,PASS,ChEMBL,IC50
CHEMBL5597160,COc1cc(-c2ccn3nc(N)c(-c4cn(C)nc4C)c3n2)cnc1OC,11.4,nM,=,0.0114,PASS,ChEMBL,IC50
CHEMBL5596579,COc1cc(-c2ccn3nc(N)c(-c4cnn(C(F)F)c4)c3n2)cnc1OC,4.3,nM,=,0.0043,PASS,ChEMBL,IC50
CHEMBL5597293,COc1cc(-c2ccn3nc(N)c(-c4cnn(CC(F)F)c4)c3n2)cnc1OC,3.6,nM,=,0.0036,PASS,ChEMBL,IC50
CHEMBL5597786,COCCn1cc(-c2c(N)nn3ccc(-c4cnc(OC)c(OC)c4)nc23)cn1,4.6,nM,=,0.0046,PASS,ChEMBL,IC50
CHEMBL5597286,COc1cc(-c2ccn3nc(N)c(-c4cncs4)c3n2)cnc1OC,4.5,nM,=,0.0045,PASS,ChEMBL,IC50
CHEMBL5596364,COc1cc(-c2ccn3nc(N)cc3n2)cnc1OC,18.8,nM,=,0.0188,PASS,ChEMBL,IC50
CHEMBL5598560,COc1cc(-c2ccn3nc(NC(=O)NCCOc4ccccc4)cc3n2)cnc1OC,135.0,nM,=,0.135,PASS,ChEMBL,IC50
CHEMBL5596348,COc1cc(-c2ccn3nc(NC(=O)NCCOc4ccccc4)c(-c4cnn(C)c4)c3n2)cnc1OC,7500.0,nM,=,7.5,PASS,ChEMBL,IC50
CHEMBL5596530,COc1cc(-c2ccn3nc(NC(=O)NCCOc4cccnc4)cc3n2)cnc1OC,22.8,nM,=,0.0228,PASS,ChEMBL,IC50
CHEMBL5597639,CCOCCNC(=O)Nc1cc2nc(-c3cnc(OC)c(OC)c3)ccn2n1,8.3,nM,=,0.0083,PASS,ChEMBL,IC50
CHEMBL5596755,COc1cc(-c2ccn3nc(NC(=O)NCCOC(C)C)cc3n2)cnc1OC,13.6,nM,=,0.0136,PASS,ChEMBL,IC50
CHEMBL5596611,COc1cc(-c2ccn3nc(NC(=O)NCCOCC4CC4)cc3n2)cnc1OC,354.7,nM,=,0.3547,PASS,ChEMBL,IC50
